,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,puyh,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2010-02-17 21:00:00,0.0,0.0,-0.0374,-0.0139807787065,0.184758409262,0.0,0.0,100000.0,0.0,0.0,-0.0374,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-17 00:00:00+0000', tz='UTC', offset='C'), 'id': '51fe38b032e14061a26a03a7576eb1f4', 'filled': 0}]",2010-02-17 21:00:00+00:00,2010-02,2010-02-17 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,31,[],0.0374
2010-02-18 21:00:00,0.0,0.0,-0.0379,-0.00748809629615,0.182804307031,0.0,0.0,100000.0,0.0,0.0,-0.0379,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'bac026cbfd1f45099b40f6465c3baf85', 'filled': 0}]",2010-02-18 21:00:00+00:00,2010-02,2010-02-18 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,32,[],0.0379
2010-02-19 21:00:00,0.0,0.0,-0.0378,-0.00531784784122,0.180043162181,0.0,0.0,100000.0,0.0,0.0,-0.0378,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-19 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd46575f49db648ffa57bf8c0ca6269e4', 'filled': 0}]",2010-02-19 21:00:00+00:00,2010-02,2010-02-19 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,33,[],0.0378
2010-02-22 21:00:00,0.0,0.0,-0.038,-0.0063581438012,0.177312994776,0.0,0.0,100000.0,0.0,0.0,-0.038,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-22 00:00:00+0000', tz='UTC', offset='C'), 'id': '10b79382955041c5bcb2ebd8eafd2a95', 'filled': 0}]",2010-02-22 21:00:00+00:00,2010-02,2010-02-22 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,34,[],0.038
2010-02-23 21:00:00,0.0,0.0,-0.0369,-0.0183840018306,0.177617199537,0.0,0.0,100000.0,0.0,0.0,-0.0369,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '43bfc549a5a24fe4a075355306f6bc99', 'filled': 0}]",2010-02-23 21:00:00+00:00,2010-02,2010-02-23 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,35,[],0.0369
2010-02-24 21:00:00,0.0,0.0,-0.037,-0.00884224393537,0.177124985987,0.0,0.0,100000.0,0.0,0.0,-0.037,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-24 00:00:00+0000', tz='UTC', offset='C'), 'id': '0dc8de633f204065a202f574ba7c26c9', 'filled': 0}]",2010-02-24 21:00:00+00:00,2010-02,2010-02-24 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,36,[],0.037
2010-02-25 21:00:00,0.0,0.0,-0.0364,-0.0109048832049,0.174717612211,0.0,0.0,100000.0,0.0,0.0,-0.0364,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-25 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-25 00:00:00+0000', tz='UTC', offset='C'), 'id': '030a560cacd04ba8b5bceba01c941d22', 'filled': 0}]",2010-02-25 21:00:00+00:00,2010-02,2010-02-25 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,37,[],0.0364
2010-02-26 21:00:00,0.0,0.0,-0.0361,-0.00951482936819,0.172392285044,0.0,0.0,100000.0,0.0,0.0,-0.0361,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-02-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-02-26 00:00:00+0000', tz='UTC', offset='C'), 'id': '472b284f1e9d4789911f13192165439c', 'filled': 0}]",2010-02-26 21:00:00+00:00,2010-02,2010-02-26 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,38,[],0.0361
2010-03-01 21:00:00,0.0,0.0,-0.0361,0.000547022700177,0.172132243715,0.0,0.0,100000.0,0.0,0.0,-0.0361,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-01 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-01 00:00:00+0000', tz='UTC', offset='C'), 'id': '26beddfd93d44d38ba7bfdf8709ecfc4', 'filled': 0}]",2010-03-01 21:00:00+00:00,2010-03,2010-03-01 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,39,[],0.0361
2010-03-02 21:00:00,0.0,0.0,-0.0362,0.00287874008513,0.170005656505,0.0,0.0,100000.0,0.0,0.0,-0.0362,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-02 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-02 00:00:00+0000', tz='UTC', offset='C'), 'id': '9e523faaeebd408ca08ee744c6310dc8', 'filled': 0}]",2010-03-02 21:00:00+00:00,2010-03,2010-03-02 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,40,[],0.0362
2010-03-03 21:00:00,0.0,0.0,-0.0363,0.00330917682653,0.167868795517,0.0,0.0,100000.0,0.0,0.0,-0.0363,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-03 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-03 00:00:00+0000', tz='UTC', offset='C'), 'id': 'f4d153e602a14ea1907034d0c735b29b', 'filled': 0}]",2010-03-03 21:00:00+00:00,2010-03,2010-03-03 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,41,[],0.0363
2010-03-04 21:00:00,0.0,0.0,-0.0361,0.00705765865772,0.166043390213,0.0,0.0,100000.0,0.0,0.0,-0.0361,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-04 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-04 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a2b8be2325af41de83c8b3ba3c84536a', 'filled': 0}]",2010-03-04 21:00:00+00:00,2010-03,2010-03-04 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,42,[],0.0361
2010-03-05 21:00:00,0.0,0.0,-0.0369,0.0211639991998,0.167415132892,0.0,0.0,100000.0,0.0,0.0,-0.0369,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-05 00:00:00+0000', tz='UTC', offset='C'), 'id': '3bb34d796c1c451d8bf5e911210e9e83', 'filled': 0}]",2010-03-05 21:00:00+00:00,2010-03,2010-03-05 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,43,[],0.0369
2010-03-08 21:00:00,0.0,0.0,-0.0372,0.0209846870267,0.165465899939,0.0,0.0,100000.0,0.0,0.0,-0.0372,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-08 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-08 00:00:00+0000', tz='UTC', offset='C'), 'id': '1b06e0406f3c4fae86ef1b1375790832', 'filled': 0}]",2010-03-08 21:00:00+00:00,2010-03,2010-03-08 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,44,[],0.0372
2010-03-09 21:00:00,0.0,0.0,-0.0371,0.0227333652097,0.163598926723,0.0,0.0,100000.0,0.0,0.0,-0.0371,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-09 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-09 00:00:00+0000', tz='UTC', offset='C'), 'id': '53f3b489c10847cd9fd5f569a249d054', 'filled': 0}]",2010-03-09 21:00:00+00:00,2010-03,2010-03-09 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,45,[],0.0371
2010-03-10 21:00:00,0.0,0.0,-0.0373,0.0273607834781,0.162037959803,0.0,0.0,100000.0,0.0,0.0,-0.0373,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-10 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-10 00:00:00+0000', tz='UTC', offset='C'), 'id': '7178b06c386b44d292873382c87d3efb', 'filled': 0}]",2010-03-10 21:00:00+00:00,2010-03,2010-03-10 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,46,[],0.0373
2010-03-11 21:00:00,0.0,0.0,-0.0373,0.031512882034,0.160460629189,0.0,0.0,100000.0,0.0,0.0,-0.0373,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-11 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-11 00:00:00+0000', tz='UTC', offset='C'), 'id': 'fe38881c818543b18fa9a2baf87d4e12', 'filled': 0}]",2010-03-11 21:00:00+00:00,2010-03,2010-03-11 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,47,[],0.0373
2010-03-12 21:00:00,0.0,0.0,-0.0371,0.0312886868897,0.158758662073,0.0,0.0,100000.0,0.0,0.0,-0.0371,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-12 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c537b3e89fc64dc08632b933d7132c54', 'filled': 0}]",2010-03-12 21:00:00+00:00,2010-03,2010-03-12 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,48,[],0.0371
2010-03-15 20:00:00,0.0,0.0,-0.0371,0.0317550307254,0.157097157553,0.0,0.0,100000.0,0.0,0.0,-0.0371,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-15 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a2433bf0ccdb4d508c21ef6a461a2348', 'filled': 0}]",2010-03-15 20:00:00+00:00,2010-03,2010-03-15 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,49,[],0.0371
2010-03-16 20:00:00,0.0,0.0,-0.0366,0.0397811729482,0.156299067515,0.0,0.0,100000.0,0.0,0.0,-0.0366,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-16 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-16 00:00:00+0000', tz='UTC', offset='C'), 'id': '670b170a2b074785979a94ecd9640579', 'filled': 0}]",2010-03-16 20:00:00+00:00,2010-03,2010-03-16 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,50,[],0.0366
2010-03-17 20:00:00,0.0,0.0,-0.0365,0.0458344418436,0.155125803751,0.0,0.0,100000.0,0.0,0.0,-0.0365,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-17 00:00:00+0000', tz='UTC', offset='C'), 'id': '5a7f35efc658477cb1d2faacdf5aa040', 'filled': 0}]",2010-03-17 20:00:00+00:00,2010-03,2010-03-17 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,51,[],0.0365
2010-03-18 20:00:00,0.0,0.0,-0.0368,0.0454936607404,0.153622160124,0.0,0.0,100000.0,0.0,0.0,-0.0368,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-18 00:00:00+0000', tz='UTC', offset='C'), 'id': '85173540444241e7b81bd05732751166', 'filled': 0}]",2010-03-18 20:00:00+00:00,2010-03,2010-03-18 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,52,[],0.0368
2010-03-19 20:00:00,0.0,0.0,-0.037,0.0401758128993,0.15269722575,0.0,0.0,100000.0,0.0,0.0,-0.037,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-19 00:00:00+0000', tz='UTC', offset='C'), 'id': '1139ac518dad4a36b1c16cfca558ad00', 'filled': 0}]",2010-03-19 20:00:00+00:00,2010-03,2010-03-19 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,53,[],0.037
2010-03-22 20:00:00,0.0,0.0,-0.0367,0.0454758174973,0.151535624462,0.0,0.0,100000.0,0.0,0.0,-0.0367,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-22 00:00:00+0000', tz='UTC', offset='C'), 'id': 'cad0eccc9a6b43508b246a6a433254bb', 'filled': 0}]",2010-03-22 20:00:00+00:00,2010-03,2010-03-22 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,54,[],0.0367
2010-03-23 20:00:00,0.0,0.0,-0.0369,0.0529728896701,0.15073081599,0.0,0.0,100000.0,0.0,0.0,-0.0369,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-23 00:00:00+0000', tz='UTC', offset='C'), 'id': 'f12241dac3464643b1f03366d3ccb4d8', 'filled': 0}]",2010-03-23 20:00:00+00:00,2010-03,2010-03-23 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,55,[],0.0369
2010-03-24 20:00:00,0.0,0.0,-0.0384,0.0471885894828,0.149984859886,0.0,0.0,100000.0,0.0,0.0,-0.0384,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-24 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ab6a46736574496c92fc6d54201408c2', 'filled': 0}]",2010-03-24 20:00:00+00:00,2010-03,2010-03-24 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,56,[],0.0384
2010-03-25 20:00:00,0.0,0.0,-0.0391,0.0454040042054,0.148738018925,0.0,0.0,100000.0,0.0,0.0,-0.0391,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-25 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-25 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c276ffa4613e4bdfa921da98902e3431', 'filled': 0}]",2010-03-25 20:00:00+00:00,2010-03,2010-03-25 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,57,[],0.0391
2010-03-26 20:00:00,0.0,0.0,-0.0386,0.0461752229468,0.147427632531,0.0,0.0,100000.0,0.0,0.0,-0.0386,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-03-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-03-26 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd8d83752720a4fd39ca238d7154b5a5e', 'filled': 0}]",2010-03-26 20:00:00+00:00,2010-03,2010-03-26 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,58,[],0.0386
